Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
198	18.335575	2.8059742	22.630497	10.477825	225.26666	71.131775	375.0	124.0	1000.0	1386597.0	0.2322608040201005	1.919235	0.5292662	3.120586	-0.3770216	22.64009	12.280177	82.45638	-7.2080417	-5.086263e-09	-0.00787229	2.0345052e-08	0.0053866045	0.20838773	-0.07990505	108.282486	-56.198795	0	0	2.5459144	0.0	0.8760941	0.009960334	5970000	21386.97952747345
199	18.577452	2.2727785	23.616972	14.894234	255.9	86.17012	431.0	120.0	1000.0	1394274.0	0.232379	1.9295586	0.52830684	3.4448948	-0.47889933	24.283955	13.174523	81.4806	-5.398979	2.0345052e-09	-0.0068736714	-3.2552084e-08	-0.005049996	0.15229574	-0.07563142	136.94453	-79.23518	0	0	2.948877	0.0	0.88098866	0.00983836	6000000	21494.287405014038
200	19.211653	3.0143669	24.768576	10.539725	217.43333	88.360886	387.0	53.0	1000.0	1400797.0	0.23230464344941956	1.9222806	0.46525264	3.1516495	0.08639525	23.755766	12.371834	79.94627	0.81079614	1.0172526e-08	-0.0073878174	8.138021e-09	-0.007757861	0.18508504	-0.07909079	111.96281	-61.857758	0	0	2.6969779	0.0	0.8794895	0.0097566405	6030000	21601.615752458572
201	17.86314	2.1741116	22.822605	11.498791	222.8	71.02084	396.0	89.0	1000.0	1407481.0	0.2322575907590759	1.9142683	0.53880334	3.3065472	-0.25321108	22.526236	12.798331	78.491035	-4.052083	-5.086263e-09	-0.008064652	-4.8828124e-08	0.0066328044	0.16497321	-0.08445977	111.64445	-55.745876	0	0	2.4594336	0.0	0.88131696	0.009791852	6060000	21708.627663850784
202	19.146292	4.1191864	24.970331	7.4838176	212.93333	69.543724	432.0	119.0	1000.0	1413869.0	0.2321623973727422	1.8672915	0.48690188	3.2292175	-0.07181101	22.933645	11.915344	73.71581	-0.97566533	8.138021e-09	-0.007738761	-2.4414062e-08	-0.0018606526	0.26029605	-0.119410455	110.02145	-56.696205	0	0	2.516226	0.0	0.88237613	0.0098892655	6090000	21815.751577615738
203	19.220007	2.6342683	24.708368	14.526027	233.13333	81.5466	451.0	101.0	1000.0	1420863.0	0.2321671568627451	1.9825107	0.5508162	3.8613586	-0.13338326	22.508322	11.8758	78.74897	-3.2503715	8.138021e-09	-0.0074105416	1.2207032e-07	0.0006572673	0.19471647	-0.08321079	117.122765	-62.438755	0	0	2.6698663	0.0	0.88095695	0.009933342	6120000	21922.781195878983
204	19.625454	2.526844	24.406183	13.290175	206.26666	66.072655	332.0	57.0	1000.0	1427051.0	0.2320408130081301	2.0003068	0.48356763	3.3615952	-0.07624079	22.218746	12.753166	81.46507	-2.5276299	2.0345052e-09	-0.0076501626	-1.6276042e-08	-0.0031128419	0.19888574	-0.076649494	119.5822	-61.67434	0	0	2.6770477	0.0	0.8728912	0.009959289	6150000	22029.753479242325
205	19.218878	2.2427402	22.52246	15.993469	221.23334	64.6378	349.0	103.0	1000.0	1433688.0	0.2319883495145631	2.0056896	0.515975	3.68681	0.06878564	22.652098	12.288108	78.77447	0.39671874	-8.138021e-09	-0.006934485	-7.324219e-08	-0.007347974	0.22460319	-0.10118648	118.8897	-62.574467	0	0	2.7917562	0.0	0.87437373	0.009845723	6180000	22136.469063282013
206	18.781057	2.7241435	23.04674	11.634658	225.4	89.84527	452.0	59.0	1000.0	1440450.0	0.23195652173913042	1.9589171	0.5001123	3.3860843	-0.5958984	23.441591	12.30917	77.58825	-4.77437	7.1207684e-09	-0.005608609	7.324219e-08	-0.005757381	0.18466614	-0.07978008	113.80692	-59.677914	0	0	2.8605158	1.0	0.8769733	0.0064904694	6210000	22243.424278736115
207	18.742636	3.4712446	23.253355	4.8520393	225.8	75.4442	425.0	103.0	1000.0	1447224.0	0.23192692307692309	1.9244651	0.5267928	3.713164	-0.6687713	23.44328	12.885333	83.81239	-1.1962311	-7.1207684e-09	-0.008787365	1.6276042e-08	-0.0041516847	0.26056588	-0.13044952	118.73041	-63.413284	0	0	2.276806	0.0	0.8784282	0.009918914	6240000	22350.33685016632
208	19.521925	2.3429258	23.733076	14.41445	235.83333	72.02272	384.0	112.0	1000.0	1454299.0	0.23194561403508773	1.9682398	0.54362816	3.6018088	-0.5720372	24.313923	12.838476	79.389114	-0.49166358	2.0853678e-08	-0.008078642	6.103516e-08	0.0011929199	0.24206197	-0.12760185	119.3638	-63.210217	0	0	2.4333425	0.0	0.8731778	0.0098990165	6270000	22457.464007139206
209	19.216187	3.16497	27.122143	12.620064	196.26666	48.8944	271.0	78.0	1000.0	1460187.0	0.23177571428571428	1.9987684	0.531644	3.5902226	-0.4994914	22.749674	11.2228565	75.250305	0.65689456	0.0	-0.008937311	-1.6276042e-08	0.00882535	0.20348835	-0.10356822	102.888985	-59.09011	0	0	2.2935483	0.0	0.86788493	0.009908937	6300000	22564.30409693718
210	19.483717	2.751835	24.524067	15.016919	205.03334	71.60656	392.0	66.0	1000.0	1466338.0	0.23164897314375987	2.023048	0.52735215	3.8066366	-0.35161686	20.584965	11.622433	71.11875	-4.0475063	1.0172526e-08	-0.008016887	-5.2897136e-08	-0.0101578105	0.17789724	-0.08702672	119.91323	-67.73784	0	0	2.486769	0.0	0.86800724	0.009936125	6330000	22671.133902788162
211	19.015654	2.739905	22.738503	13.360922	252.06667	80.92299	374.0	118.0	1000.0	1473900.0	0.23174528301886793	2.0006332	0.51894873	3.4274266	-0.40262794	23.594728	12.635399	86.62732	-1.2989298	2.0345052e-09	-0.0077777077	3.2552084e-08	0.006977018	0.20120497	-0.10047135	146.67557	-86.19855	0	0	2.5727773	0.0	0.8690426	0.009869936	6360000	22778.14510536194
212	18.4523	3.065024	28.081661	11.758274	230.43333	74.99941	349.0	67.0	1000.0	1480813.0	0.23173912363067292	1.9387401	0.5442481	3.4851532	-0.8588673	24.699844	12.793845	81.37242	-1.8423641	1.0172526e-08	-0.0074424245	8.138021e-08	-0.010744335	0.20604165	-0.09276854	117.15913	-58.979908	0	0	2.495166	0.0	0.8639294	0.009716394	6390000	22885.1730196476
213	19.30347	2.6820767	23.76064	12.186133	237.16667	75.12659	505.0	125.0	1000.0	1487928.0	0.23176448598130842	1.9217906	0.5315069	2.9656436	-0.64846224	24.46567	12.364718	86.127625	0.79739916	7.1207684e-09	-0.0076831286	6.510417e-08	0.0069755614	0.20691577	-0.08672129	116.24727	-62.470303	0	0	2.5026968	0.0	0.8499427	0.009904938	6420000	22992.228941440582
214	19.028309	2.6253874	25.269518	13.561159	198.1	91.50496	379.0	78.0	1000.0	1493871.0	0.2316079069767442	1.9695714	0.515329	3.0751925	-0.19826633	22.15321	11.674302	76.975586	-3.1424835	-5.086263e-09	-0.0073641394	8.138021e-08	0.000880306	0.19096097	-0.075389475	127.83078	-67.289185	0	0	2.7098615	0.0	0.8434375	0.009972466	6450000	23099.336582899094
215	19.30182	2.8478472	24.254646	12.234273	219.8	60.78234	447.0	107.0	1000.0	1500465.0	0.23155324074074074	1.9837258	0.5183295	3.3976839	-0.2973401	22.92916	13.162562	79.54968	-2.9020214	1.6276042e-08	-0.007668937	-8.138021e-09	-0.0033430094	0.2045963	-0.07654923	115.31201	-61.248154	0	0	2.6834545	0.0	0.84177715	0.009974125	6480000	23206.169616937637
216	19.400215	2.2718086	24.595198	14.482377	254.0	90.9619	481.0	59.0	1000.0	1508085.0	0.23165668202764977	2.007525	0.5248947	3.6578927	-0.5111695	23.893953	12.415177	74.85404	-0.7359216	2.0345052e-09	-0.0076220874	1.566569e-07	-0.005785508	0.1658986	-0.059730105	153.00092	-83.22257	0	0	2.6646626	0.0	0.8408916	0.00991981	6510000	23313.407366991043
217	19.101145	2.7800417	25.116182	10.523363	233.66667	70.97104	407.0	133.0	1000.0	1515095.0	0.23166590214067279	2.005574	0.51453567	3.3424687	0.026712656	25.542398	13.552619	90.74922	2.057501	-6.1035155e-09	-0.008117045	-8.951823e-08	0.007237848	0.18457617	-0.06864294	124.425674	-66.84133	0	0	2.5437136	0.0	0.8385511	0.009965363	6540000	23420.36709713936
218	18.590942	2.3672874	23.595873	15.0091095	210.6	70.50986	427.0	59.0	1000.0	1521413.0	0.2315697108066971	1.9475775	0.53066564	3.2960913	-0.20138201	22.342485	11.805938	73.6422	-0.4335565	-3.0517577e-09	-0.008015038	1.4648438e-07	-0.0028169432	0.17865837	-0.07268571	115.312935	-60.26096	0	0	2.4882967	0.0	0.8375985	0.00980579	6570000	23527.464086294174
219	19.330091	2.120416	23.653131	14.832912	249.9	78.86543	491.0	135.0	1000.0	1528910.0	0.2316530303030303	1.9161229	0.516018	3.3433855	-0.3079455	22.914587	12.68521	80.78952	-2.0834746	1.1189779e-08	-0.007791192	-1.13932295e-07	-0.006174951	0.17899522	-0.06885271	137.2712	-70.80238	0	0	2.5345793	0.0	0.8355753	0.009966514	6600000	23634.62798500061
220	19.558607	2.9134805	24.332432	12.283468	213.66667	58.073708	345.0	104.0	1000.0	1535320.0	0.23157164404223227	1.9873685	0.49944	3.2356062	0.007653063	23.898947	12.326776	88.79504	0.06700796	6.1035155e-09	-0.008200141	2.0345052e-08	0.0034840822	0.18667813	-0.07779857	116.23631	-60.850296	0	0	2.4446201	0.0	0.82887906	0.009822858	6630000	23741.521369218826
221	19.755266	2.1750474	23.740217	15.34145	219.6	60.783	373.0	110.0	1000.0	1541908.0	0.23151771771771773	2.0301387	0.5100667	3.4548454	-0.026618492	22.065819	11.342795	79.60424	-2.068254	1.0172526e-08	-0.007526473	1.3224283e-07	-0.0015773926	0.17414129	-0.06978285	110.44082	-53.631916	0	0	2.6645052	0.0	0.8272596	0.00993623	6660000	23848.509209394455
222	19.167347	3.2270687	25.82716	8.760323	199.13333	60.436047	341.0	97.0	1000.0	1547882.0	0.23137249626307924	1.9883385	0.50586885	3.2215176	-0.16961165	22.286762	11.776712	78.80595	1.3412216	3.86556e-08	-0.0073846853	4.4759116e-08	0.0035008912	0.18005936	-0.087024204	106.10315	-53.250374	0	0	2.8069792	0.0	0.82743734	0.009805957	6690000	23955.140161037445
223	19.452105	2.4480746	24.455017	14.072194	231.46666	76.57055	408.0	85.0	1000.0	1554826.0	0.23137291666666668	2.0207007	0.5290125	3.591686	-0.18894286	22.276844	12.184619	75.37037	-3.1530285	-1.2207031e-08	-0.008058557	-2.4414062e-08	0.0043033445	0.16491848	-0.077950865	127.01779	-58.359962	0	0	2.495342	0.0	0.83552885	0.009842438	6720000	24062.17402291298
224	19.261848	2.7329476	24.41846	14.478254	231.5	87.80119	430.0	97.0	1000.0	1561771.0	0.23137348148148149	1.9883834	0.48341173	3.2541883	-0.13877566	22.931946	12.539445	81.58752	-6.23284	1.1189779e-08	-0.0069355113	-9.765625e-08	-0.010587923	0.18726943	-0.08718226	127.0944	-64.279366	0	0	2.875196	0.0	0.8337109	0.009889224	6750000	24169.15290570259
225	18.875248	2.3962884	23.389555	14.344472	247.8	71.50077	461.0	154.0	1000.0	1569205.0	0.2314461651917404	1.9992472	0.5310203	4.0857058	-0.18768038	23.66522	12.832303	81.17585	-2.3238873	1.0172526e-08	-0.0069364435	-4.8828124e-08	-0.0049461913	0.16001199	-0.07519441	123.2571	-61.12131	0	0	2.7647643	0.0	0.83595365	0.009879338	6780000	24276.349226236343
226	19.685228	2.8508081	24.127716	11.435515	215.96666	69.984985	391.0	123.0	1000.0	1575684.0	0.23137797356828194	1.9586259	0.49473688	3.338591	-0.18576178	24.313713	12.893658	81.302284	-0.9464901	2.0345052e-08	-0.0075477865	-6.103516e-08	-0.0014766582	0.20349498	-0.092749335	104.363495	-48.964817	0	0	2.6828187	0.0	0.8351464	0.00983879	6810000	24383.336288928986
227	19.601307	3.6070857	28.76613	8.406753	234.2	72.656906	438.0	103.0	1000.0	1582710.0	0.23139035087719298	2.028783	0.5372135	3.7189503	-0.73617315	23.2553	11.744244	74.72141	1.1577032	-4.0690105e-09	-0.007425922	-1.2207031e-08	0.005116817	0.2421695	-0.10677026	116.00407	-56.06189	0	0	2.593433	0.0	0.8281505	0.009827134	6840000	24490.421486139297
228	18.536219	2.6922693	26.191887	13.696364	245.6	101.900475	505.0	75.0	1000.0	1590078.0	0.23145240174672488	1.962381	0.55221874	3.3891282	-1.0090688	24.951603	12.992098	85.37852	-0.6735935	-1.2715657e-09	-0.007969992	1.6276042e-08	-0.0035544923	0.18382071	-0.08105338	143.8787	-71.438675	0	0	2.476906	0.0	0.82949543	0.009875234	6870000	24597.840665578842
229	18.568047	2.3695197	25.37572	12.675416	243.3	77.11167	372.0	56.0	1000.0	1597377.0	0.23150391304347825	1.9328569	0.501013	3.8308992	-0.41486913	24.654696	13.83493	86.00549	1.1276407	-3.5603842e-09	-0.007429289	-1.3020833e-07	-0.005311377	0.16892174	-0.06804644	133.12708	-69.14301	0	0	2.722262	0.0	0.830742	0.00986087	6900000	24705.0697824955
230	18.559103	2.402692	23.40956	11.444974	224.93333	68.85101	363.0	104.0	1000.0	1604125.0	0.23147546897546897	1.9389808	0.5013896	3.1042392	-0.34852153	24.041216	12.5320635	92.13478	0.4387309	-4.0690105e-09	-0.0077496804	2.4414062e-08	-0.012109082	0.14924702	-0.05251667	114.35535	-58.50504	0	0	2.584665	0.0	0.83102083	0.009709151	6930000	24812.26566505432
231	19.565767	2.7188888	25.201836	13.266344	227.13333	75.82292	367.0	62.0	1000.0	1610939.0	0.2314567528735632	1.9488127	0.46937624	3.2174041	0.013227103	22.931402	11.867279	72.89959	-0.85856855	4.0690105e-09	-0.0053757834	-4.0690105e-09	0.0025215738	0.17924036	-0.08640226	130.2896	-56.20543	0	0	2.952151	1.0	0.83290845	0.0064030793	6960000	24919.393453359604
232	18.818542	3.0052373	25.084635	12.527151	238.33333	67.406395	364.0	118.0	1000.0	1618089.0	0.2314862660944206	1.9596916	0.5331956	3.5620549	-0.22468197	23.109411	13.305985	75.2006	-2.935935	6.1035155e-09	-0.0071200184	1.8717448e-07	0.0015074809	0.18060102	-0.07407493	116.65728	-57.372913	0	0	2.8591187	0.0	0.8268979	0.009940761	6990000	25026.328850507736
233	18.284567	3.6765614	26.33144	6.5833917	205.23334	70.96322	341.0	105.0	1000.0	1624246.0	0.23137407407407407	1.9401871	0.54889685	3.738239	-0.014246686	23.251204	11.971536	77.6145	-0.0859552	0.0	-0.0077445963	5.6966147e-08	0.013558114	0.23852946	-0.11620686	120.24818	-57.8175	0	0	2.5154142	0.0	0.8295834	0.009896078	7020000	25133.094126462936
234	19.311922	2.3942323	23.756187	14.157234	220.33333	70.8634	339.0	61.0	1000.0	1630856.0	0.23132709219858155	1.9162714	0.5133457	3.418064	-0.29368135	22.794098	11.638154	79.90428	-0.1826604	-2.0345052e-08	-0.0087622795	-7.73112e-08	-0.0033708578	0.1777306	-0.0800382	104.18487	-49.774143	0	0	2.2786252	0.0	0.8221157	0.009572701	7050000	25239.936619520187
235	18.404047	2.6223693	23.373062	13.110105	231.16667	60.955223	397.0	145.0	1000.0	1637791.0	0.23132641242937854	1.9469309	0.50856566	3.348063	-0.049610145	22.994469	12.2724905	87.79661	-0.37779397	-8.138021e-09	-0.0073055383	1.13932295e-07	0.004235726	0.18388554	-0.0788968	124.614525	-62.823666	0	0	2.7693682	0.0	0.8289791	0.009854698	7080000	25346.975490808487
236	19.05924	2.1908545	24.220625	15.7307205	224.76666	71.76382	388.0	53.0	1000.0	1644534.0	0.2312987341772152	1.9331845	0.50012124	3.691121	-0.2949686	23.006195	11.989956	80.61598	-3.0362163	1.5258789e-09	-0.0071355556	-3.2552084e-08	0.00039440102	0.14880732	-0.06305793	117.975914	-57.422188	0	0	2.7844467	0.0	0.8290625	0.009885604	7110000	25454.072085618973
237	19.709517	2.1675506	24.26146	16.153063	215.16667	59.245865	360.0	72.0	1000.0	1650989.0	0.23123095238095237	1.9726918	0.4654548	3.2839098	-0.06850294	22.50827	11.846812	82.11968	-7.0845795	3.5603842e-09	-0.007008481	1.180013e-07	0.004794912	0.16629872	-0.07183804	111.6159	-56.088093	0	0	2.905737	0.0	0.8270043	0.009878984	7140000	25560.91782259941
238	18.929384	2.3149638	22.642982	12.166148	238.13333	64.16943	389.0	106.0	1000.0	1658133.0	0.23125983263598326	1.9909726	0.52680904	3.3024776	-0.42806336	22.247759	12.245162	83.01613	-2.0254273	1.4241537e-08	-0.008026638	-1.13932295e-07	-0.010267049	0.1674784	-0.07721603	118.87687	-65.755035	0	0	2.4900143	0.0	0.82047474	0.009851695	7170000	25668.008680582047
239	18.106642	2.3600848	22.491987	12.281174	240.46666	67.95476	404.0	62.0	1000.0	1665347.0	0.23129819444444444	1.952997	0.51631355	3.2585006	-0.09044398	25.290909	13.148825	81.99769	1.9161187	1.1189779e-08	-0.007865488	9.765625e-08	-0.0045127445	0.18227363	-0.08522143	126.28311	-62.878143	0	0	2.5973072	0.0	0.8285847	0.009904804	7200000	25775.20871591568
240	19.850801	2.7624712	27.140278	15.58995	218.53334	77.24797	338.0	36.0	1000.0	1671903.0	0.23124522821576762	1.9397099	0.50704676	3.3369844	-0.39313152	23.691872	12.664938	75.69297	-3.9879253	8.138021e-09	-0.007792471	4.4759116e-08	-0.0029939616	0.21043248	-0.09026518	115.49077	-58.91005	0	0	2.5300508	0.0	0.8290593	0.00989998	7230000	25882.38353729248
241	18.350372	2.8469396	24.069221	12.668562	219.53334	57.034336	328.0	128.0	1000.0	1678489.0	0.23119683195592286	1.9970037	0.53569746	3.552819	-0.40941727	22.317278	12.088219	84.53104	-3.0248609	-5.086263e-09	-0.008204075	-8.138021e-09	-0.0010460775	0.18034376	-0.07496985	108.96143	-53.493336	0	0	2.3861375	0.0	0.8300705	0.009829139	7260000	25989.186875104904
242	19.135271	3.1090953	25.818861	11.713227	221.2	81.24793	362.0	66.0	1000.0	1685125.0	0.2311556927297668	1.9305528	0.49501112	3.1698081	-0.32700345	22.614826	12.716585	89.02246	-2.0416605	-8.138021e-09	-0.0085486425	1.6276042e-08	0.004438094	0.18508221	-0.071703695	113.453186	-59.381718	0	0	2.378118	0.0	0.8219337	0.009800901	7290000	26095.963703393936
243	19.064045	2.8202708	24.216839	13.393808	211.83333	41.566082	313.0	136.0	1000.0	1691480.0	0.23107650273224042	1.9608631	0.5290674	3.1928623	-0.8571187	22.388845	11.9429035	73.988556	-1.8315234	1.4241537e-08	-0.0077724773	-6.1035155e-09	-0.004796632	0.2141422	-0.092488036	105.10089	-56.325523	0	0	2.567778	0.0	0.82866806	0.009903868	7320000	26202.959310293198
244	18.93777	2.7909558	29.01732	14.134078	218.8	83.457535	375.0	80.0	1000.0	1698044.0	0.23102639455782312	2.0000215	0.5191833	3.282771	-0.4120992	22.371952	11.4898	77.137505	-1.4540057	-4.0690105e-09	-0.006467643	-8.951823e-08	-0.0017361776	0.16475205	-0.06423347	102.69552	-51.409584	0	0	3.151817	0.0	0.8329962	0.009978605	7350000	26310.00349831581
245	18.974	2.4415882	22.76418	12.413509	220.7	60.15322	368.0	79.0	1000.0	1704665.0	0.23098441734417344	1.9686437	0.5028667	3.550241	0.04551155	22.482607	12.291652	85.42266	-3.3591092	-8.138021e-09	-0.0063829613	0.0	-0.010231254	0.17339212	-0.07310586	123.77275	-64.23416	0	0	3.133022	0.0	0.8327884	0.009833081	7380000	26417.086579561234
246	19.235622	2.62773	23.76244	14.635405	227.46666	69.82203	394.0	96.0	1000.0	1711489.0	0.2309701754385965	1.9550432	0.5082692	3.733507	-0.16254066	23.144627	12.65917	81.829926	-1.2375482	-8.138021e-09	-0.0069468264	6.510417e-08	-0.021252278	0.18038799	-0.07408318	129.2564	-70.29182	0	0	2.869312	0.0	0.841467	0.009831372	7410000	26524.354757785797
247	18.525421	2.883854	24.731989	9.403177	226.53334	67.076935	438.0	136.0	1000.0	1718285.0	0.23095228494623657	1.9517429	0.5236265	3.6986897	-0.40998924	23.259487	12.668476	73.93882	-1.4230883	1.2207031e-08	-0.007891465	1.6276042e-08	-0.008066268	0.21247014	-0.09839919	116.111885	-64.445625	0	0	2.47539	0.0	0.8357793	0.009832654	7440000	26631.325001001358
248	18.691135	3.7334557	27.518143	11.284516	221.7	59.734497	361.0	90.0	1000.0	1724936.0	0.23091512717536813	1.9138079	0.53766674	3.3556461	-0.3147644	23.393705	12.127411	76.95199	-0.820053	6.1035155e-09	-0.007892735	-2.4414062e-08	0.0042990637	0.2429291	-0.115730405	113.750015	-59.08747	0	0	2.5167158	0.0	0.8393031	0.0097349305	7470000	26738.43695640564
249	19.524462	2.4229	24.783323	14.086557	243.23334	63.297016	362.0	127.0	1000.0	1732233.0	0.2309644	1.9741437	0.54161555	3.7094593	-0.19854917	23.965992	12.275111	82.43897	-3.7748265	-3.0517577e-09	-0.007335321	0.0	-0.0020057536	0.18346107	-0.08213586	110.87184	-58.65333	0	0	2.7216563	0.0	0.83370864	0.00978569	7500000	26845.526453256607
250	19.449488	2.3113487	24.067175	15.267527	247.56667	72.39645	378.0	45.0	1000.0	1739660.0	0.23103054448871183	2.0003157	0.49384394	3.4076135	-0.36601284	24.854322	12.284353	79.39394	1.2920685	-8.138021e-09	-0.007585512	5.6966147e-08	0.004528809	0.17096104	-0.07353234	116.20175	-61.661343	0	0	2.695585	0.0	0.8343432	0.009949962	7530000	26953.34437227249
251	19.683619	2.637735	25.364973	14.688237	215.3	59.035103	309.0	79.0	1000.0	1746119.0	0.2309681216931217	1.9969081	0.48659253	3.567775	-0.22150527	24.060448	11.8799925	84.46486	0.3807627	3.0517577e-09	-0.008144764	1.6276042e-08	-0.005724186	0.17698196	-0.0792705	112.30705	-59.738785	0	0	2.4768617	0.0	0.8410016	0.009993331	7560000	27060.831190109253
252	18.850796	2.8939893	24.795752	13.62587	228.7	64.98725	369.0	115.0	1000.0	1752980.0	0.23095915678524373	2.0032454	0.508037	4.0408244	-0.029017996	24.008295	11.913394	74.87665	0.9456789	-1.6276042e-08	-0.008350914	6.510417e-08	-0.0010826334	0.19416425	-0.09148122	123.220825	-61.283733	0	0	2.441575	0.0	0.84310734	0.009738929	7590000	27168.570663928986
253	18.676846	2.6275096	24.527641	14.326427	241.46666	72.41304	428.0	94.0	1000.0	1760224.0	0.2310005249343832	1.9606917	0.5372242	3.4524405	-0.3852352	24.077168	12.182515	75.57987	-2.8591452	-6.1035155e-09	-0.0074392436	2.4414062e-08	-0.005706266	0.19347347	-0.087778896	123.6564	-63.937157	0	0	2.6495001	0.0	0.84562564	0.0099917175	7620000	27276.014936208725
254	17.85475	3.655714	22.961502	3.8502774	238.4	83.649506	501.0	106.0	1000.0	1767376.0	0.23102954248366014	1.9243846	0.5202014	3.3277977	-0.5547665	24.742998	12.119058	83.01086	-0.13043106	-1.6276042e-08	-0.0061662006	-4.0690104e-08	0.0013396891	0.25796542	-0.12726203	124.48458	-65.214615	0	0	3.0909662	0.0	0.8420693	0.009856783	7650000	27383.713383436203
255	19.07172	2.554529	25.824125	14.494668	237.5	74.61624	429.0	95.0	1000.0	1774501.0	0.23105481770833333	1.8467726	0.5418596	3.0885124	-0.61916906	23.88055	13.26716	80.44837	-1.9277927	-8.138021e-09	-0.0065229973	4.0690104e-08	0.004562545	0.20789655	-0.11444778	114.77731	-58.339558	0	0	3.072885	0.0	0.8354205	0.009940259	7680000	27491.665537834167
256	19.381401	2.426687	25.334028	14.511664	226.0	48.171223	301.0	121.0	1000.0	1781281.0	0.23103514915693904	1.9641596	0.50701493	3.4104917	-0.06795411	24.707182	12.323978	72.78581	-0.7909832	0.0	-0.00804868	7.324219e-08	-0.0027862713	0.18085033	-0.08168669	103.39833	-52.61826	0	0	2.4894695	0.0	0.83238256	0.0098119825	7710000	27598.861948490143
257	19.920174	2.552915	25.887213	15.547691	226.9	56.627647	369.0	119.0	1000.0	1788088.0	0.23101912144702844	2.0307891	0.46947366	3.8905845	-0.014289448	24.638906	11.458325	75.84745	0.8739823	-5.8492025e-09	-0.007437728	-4.0690104e-08	-0.0034242594	0.15827225	-0.06555798	105.66565	-50.06634	0	0	2.621256	0.0	0.8314977	0.0097599905	7740000	27706.47234272957
258	19.24034	2.2896464	23.043226	13.557617	217.86667	68.751114	430.0	98.0	1000.0	1794624.0	0.23096833976833978	2.004748	0.48158988	3.6308544	-0.0008363733	23.432968	11.600844	71.86844	-5.19636	8.138021e-09	-0.007800842	1.6276042e-08	0.0035651287	0.15671624	-0.051167317	111.19342	-56.508083	0	0	2.5937035	0.0	0.83284706	0.0099122515	7770000	27813.633885860443
259	19.273127	2.6310947	25.329727	12.121942	214.76666	74.42611	381.0	84.0	1000.0	1801067.0	0.23090602564102564	1.9914213	0.50460637	3.1482992	-0.027528899	21.706223	12.162744	75.525635	1.8511527	1.3987223e-08	-0.007161909	9.765625e-08	-0.0029895303	0.17342699	-0.07238124	103.96632	-47.533382	0	0	2.7966974	0.0	0.8311614	0.009936743	7800000	27920.913444042206
260	18.60293	2.5385706	23.445986	12.570292	243.03334	56.839237	438.0	135.0	1000.0	1808358.0	0.23095249042145594	1.9645095	0.5266374	3.1505947	-0.04681406	23.437761	12.925225	77.031715	-1.0281104	2.0345052e-09	-0.005995941	-3.4586588e-08	0.00052762654	0.1705253	-0.082064115	113.758385	-60.198883	0	0	2.6510427	1.0	0.82883394	0.006434327	7830000	28028.86430287361
261	18.955132	2.5347514	23.454931	14.211197	233.2	80.88403	445.0	71.0	1000.0	1815354.0	0.23096106870229008	1.9358802	0.4971473	3.1753018	-0.016179807	24.395199	12.59993	80.29808	-0.4254217	-8.138021e-09	-0.007228468	-1.13932295e-07	0.004536849	0.18012181	-0.07987928	120.17855	-60.80329	0	0	2.7019913	0.0	0.8248511	0.009874496	7860000	28135.994310855865
262	19.171259	2.6218882	24.360575	12.704953	224.46666	72.293724	380.0	66.0	1000.0	1822088.0	0.23093637515842838	1.9556129	0.51351964	3.858337	-0.3735571	23.424603	12.881066	87.33695	-2.4399116	-2.0345052e-09	-0.0070701316	8.138021e-09	-0.0013937886	0.18713154	-0.08521714	103.684784	-48.909492	0	0	2.8125584	0.0	0.8060671	0.00993236	7890000	28243.687183856964
263	19.045046	2.6112652	24.602484	12.698202	210.36667	89.67181	450.0	79.0	1000.0	1828399.0	0.2308584595959596	1.9603128	0.4989817	2.9827735	-0.54554296	22.376503	12.7103615	76.103165	-1.5085198	-8.138021e-09	-0.0053096805	0.0	-0.0025393513	0.18462083	-0.08694464	114.38586	-57.08988	0	0	3.045673	1.0	0.807404	0.00639391	7920000	28351.42397904396
264	19.62147	3.210284	26.305813	14.665241	205.36667	69.963554	385.0	96.0	1000.0	1834560.0	0.2307622641509434	1.9996212	0.5142397	4.000004	0.03699892	21.686739	12.151548	94.61159	-5.863731	1.1189779e-08	-0.0072746286	-1.6276042e-08	-0.008281462	0.22256523	-0.09754035	105.28615	-50.230316	0	0	2.7723649	0.0	0.8085419	0.009950142	7950000	28459.586455583572
265	19.478853	2.6131015	24.983286	12.972673	224.83333	85.1125	386.0	104.0	1000.0	1841305.0	0.23073997493734336	2.016578	0.5187568	3.825421	-0.51562035	22.019547	12.116485	74.28963	-3.2175016	2.0345052e-09	-0.007740938	1.4648438e-07	-0.00526578	0.19044045	-0.07430005	123.621025	-63.435074	0	0	2.5289757	0.0	0.8151379	0.009864584	7980000	28567.774964571
